address,ID,categories,city,latitude,longitude,name,postal_code,review_count,stars_business
2025 Sansom St,0pnIIgi4sm96CllW0DhXug,"Restaurants, American (New), Diners, Italian",Philadelphia,39.9516,-75.174548,Il Pittore,19103,191,4.0
903 S 9th St,yYG2XDKCaf5yOLgJSKMw6g,"Italian, Ice Cream & Frozen Yogurt, Specialty Food, Restaurants, Food, Coffee & Tea, Tea Rooms, Chocolatiers & Shops",Philadelphia,39.9386913,-75.1577712,Anthony's Italian Coffee House and Chocolate House,19147,191,4.0
517 S St,BOq6aYbFAyCYNv_7O2mIMg,"Restaurants, Burgers, Cheesesteaks, American (Traditional)",Philadelphia,39.9419643,-75.1513895,Ishkabibble's,19147,191,3.5
7 Valley Green Rd,a9tI3YQyIXHqt0c1AxaSbA,"Restaurants, American (Traditional), Event Planning & Services, American (New), Seafood, Venues & Event Spaces",Philadelphia,40.055064914,-75.2181315422,Valley Green Inn,19128,191,3.5
630 South St,NVN_23yYJDf_RAinqFICDA,"Hot Dogs, Restaurants, Vegetarian",Philadelphia,39.9419555,-75.1532373,Hot Diggity!,19147,191,4.5
7304 Ogontz Ave,jkUjZI9RjmoIuMPpwpdSRw,"Comfort Food, Soul Food, Restaurants",Philadelphia,40.0650858,-75.1553463,Victoria's Kitchen,19138,191,2.5
210 S 13th St,eubQohkn22b4IytlVNz20g,"Restaurants, Nightlife, Bars, Chicken Shop, American (New), Fast Food, Cocktail Bars, Comfort Food, Chicken Wings, Sandwiches, Burgers",Philadelphia,39.9484184,-75.1623776,Wishbone,19107,191,3.5
4034 Walnut St,uVJkqQ1U9MH7hBorrwGhBg,"Thai, Restaurants, Coffee & Tea, Chicken Wings, Comfort Food, Food, Specialty Food, American (New), Chicken Shop",Philadelphia,39.9539029,-75.204325,Wishbone,19104,191,3.5
1101 Spruce St,3NsTKp85H2FUjr1SURf0NQ,"Restaurants, Food, Cafes, Coffee & Tea",Philadelphia,39.9464884,-75.1595772,Greenstreet Coffee Co.,19107,190,4.5
3513 Lancaster Ave,lXVJLzBNEd5qWuoX1d1okQ,"Event Planning & Services, Restaurants, Sandwiches, Pizza, Middle Eastern, Caterers, Seafood, Vegetarian, Italian, Chicken Wings",Philadelphia,39.9583155,-75.1928745,Ed's Buffalo Wings & Pizza,19104,190,3.0
750 S 7th St,qjIN4UbE96Cq6JKwLIQ9VQ,"Restaurants, Chinese, Italian",Philadelphia,39.9398664,-75.1545609,Saloon Restaurant,19147,190,4.5
918 S 22nd St,NDIiNcJZpdoQpXGXl7IA2Q,"Mexican, Restaurants",Philadelphia,39.940805,-75.179773,Los Camaradas,19146,190,4.0
4357 Main St,Ix_88gFalSxSCsz5Fbnl7A,"Japanese, Restaurants, Ramen",Philadelphia,40.025762,-75.223853,@Ramen,19127,190,4.0
51 N 12th St,ESgGX4_yw6pnVVQA-oyHsg,"Thai, Restaurants",Philadelphia,39.9531593,-75.1590984,Little Thai Market,19107,189,4.0
1822 Spring Garden St,rJSLcfePsO1pdNMnauXg8A,"Japanese, Restaurants, Food",Philadelphia,39.9630825,-75.1692673,Kansai Japanese Cuisine,19130,189,4.0
7725 Germantown Ave,Vcn_cuQNKRF0eQ16TXVaXQ,"Shopping, Bakeries, Restaurants, Desserts, Breakfast & Brunch, Home & Garden, Food, Kitchen & Bath, Specialty Food",Philadelphia,40.0683287,-75.1978484,The Night Kitchen,19118,189,4.5
102 S 13th St,nWpIXaVS8VuAsHZYID4Lww,"Restaurants, American (New)",Philadelphia,39.950171,-75.16213,The Corner,19107,189,3.5
"2141 Cottman Ave, Unit D",jc6PRKXaOwQeKtQGXoG76Q,"Restaurants, Seafood",Philadelphia,40.049511,-75.0621303,The Shake Seafood,19149,189,4.0
3714 Spruce St,jZGqAdBlDnrP-J7--vdPxA,"Chinese, Restaurants, Bubble Tea, Noodles, Food, Coffee & Tea",Philadelphia,39.9510037033,-75.1980656121,Beijing Restaurant,19104,188,3.5
128 S 12th St,IsmxvaMe2i-eWnHDyC0WJQ,"Restaurants, Korean",Philadelphia,39.949329,-75.160724,Rice & Mix,19107,188,3.5
605 S 3rd St,fyxmwXdg9fJ13TpuF-KSbQ,"Bars, Lounges, Caribbean, Restaurants, American (Traditional), Nightlife",Philadelphia,39.9411616,-75.147401,Reef Restaurant & Lounge,19147,187,3.0
1500 E Passyunk Ave,4D_GsaRoqk7P09VOcgezlQ,"Vegan, Restaurants, Food, Coffee & Tea",Philadelphia,39.9308747,-75.1624161,B2,19147,187,3.5
2500 S Broad & Porter,uKAbrDSJJzZliY1Yqu5KxQ,"Seafood, Italian, Restaurants, Mediterranean",Philadelphia,39.919346,-75.171033,Scannicchio's,19145,187,4.0
51 N 12th St,NWF16GKQyZNVHo086gIVzQ,"Middle Eastern, Food, Restaurants, Mediterranean, Juice Bars & Smoothies",Philadelphia,39.9528558776,-75.1586364432,Kamals Middle Eastern Specialties,19102,187,3.5
900 S Front St,3f-acmwXPLnVd2UKfnk1xg,"Restaurants, Bars, Nightlife, Pubs, American (Traditional)",Philadelphia,39.9354888,-75.1454078,For Pete's Sake,19147,187,4.0
209 S 20th St,ZfAILO2iad90fCDtratcKg,"Sushi Bars, Restaurants",Philadelphia,39.9499924,-75.1737316,Machi Sushi Bar,19103,186,3.5
4030 City Ave,dgGuvdysSuWOv2dKqZTbVA,"Mexican, Restaurants, Fast Food",Philadelphia,40.0075055545,-75.212248984,Chipotle Mexican Grill,19131,186,2.5
1033 Spring Garden St,efxiiiwXpF2pEsCfgeQc8g,"Nightlife, Cocktail Bars, Restaurants, Mexican, Bars, American (New)",Philadelphia,39.9619437,-75.155644,Juno,19123,186,4.0
1438 South St,BfQ4W2cNB2ZSd7yaAhE_BA,"Parks, Active Life, Beer Gardens, Mexican, Local Flavor, Restaurants, Nightlife, Bars, Beer, Wine & Spirits, Food",Philadelphia,39.943584,-75.1669,PHS Pop Up Garden,19146,186,4.5
1995 Franklin Mills Cir,GROg6x3Lf-Tp3TgiTtYsoA,"Restaurants, Arts & Entertainment, American (Traditional), Eatertainment, Event Planning & Services, Nightlife, Arcades, Bars, Venues & Event Spaces",Philadelphia,40.0917381094,-74.9609848045,Dave & Buster's,19154,185,2.0
1835 Chestnut St,7xckZSLRWf5uf3L1IsF1Kg,"Restaurants, Asian Fusion, Chinese, Sushi Bars",Philadelphia,39.9518886,-75.1718034,Mandarin Palace,19103,185,3.5
269 S 44th St,IFFuw9ZIzpcWSqu2OHmjZA,"Sushi Bars, Restaurants, Japanese, Korean",Philadelphia,39.9530336,-75.2102968,Tampopo,19104,185,3.5
106 Chestnut St,pmXIwjsdAMjeW0xyPMRe1Q,"Soup, Middle Eastern, Food, Desserts, Restaurants, Kebab, Afghan, American (New), Halal",Philadelphia,39.9480734,-75.1428404,Kabul Afghan Cuisine,19106,185,3.5
2601 Pennsylvania Ave,9o55tW2eCwxRvwWVQSzj5g,"Restaurants, Seafood, Thai",Philadelphia,39.9689060509,-75.1810369268,Trio,19130,184,3.5
208 S 13th St,5TZhLeZKfuSqrz3rnVIUxg,"Restaurants, Nightlife, French, American (New), Bars",Philadelphia,39.9484621003,-75.1625259966,Maison 208,19107,184,3.5
2654 S 10th St,RI33oswGDkIsc0fuQ8GzjA,"Restaurants, Cheesesteaks, Sandwiches, Steakhouses, Local Flavor",Philadelphia,39.91579,-75.1653879,Oregon Steaks,19148,184,3.5
7324 Oxford Ave,bKaBjDbtwQh_T-3ZpKJxRQ,"Food, Sushi Bars, Desserts, Soup, Steakhouses, Restaurants",Philadelphia,40.0623743,-75.0836772,Mr Sushi,19111,184,4.0
1800 Market St,kzy0Kf7z1ucbL2sVbfAFsg,"Wine Bars, Seafood, Restaurants, Steakhouses, Bars, American (Traditional), Nightlife",Philadelphia,39.9529565,-75.1702986,Ruth's Chris Steak House,19103,184,3.5
311 W Mt Pleasant Ave,CxXYiJBkq9kqsgtdagqVgw,"Restaurants, Italian, Vegan, Gluten-Free",Philadelphia,40.0541409,-75.1944474,Bacio,19119,183,4.0
4248 Spruce St,p9Dd6AjOawHGGzcUntYr-A,"Food, Restaurants, Vietnamese, Ethnic Food, Specialty Food",Philadelphia,39.9522455215,-75.2091038318,Pho & Cafe Saigon,19104,183,3.5
2204 Washington Ave,r-kln94enJMMmCWmzbXO2g,"Food, Restaurants, Bakeries, Pizza",Philadelphia,39.9394185445,-75.1803047991,Kermit's Bake Shoppe,19146,183,4.0
2400 S 19th St,kL98j83h3QFUoSBBevCHOw,"Restaurants, Gastropubs, American (New)",Philadelphia,39.921596,-75.178679,Tap Room On 19th,19145,183,4.0
1829 John F Kennedy Blvd,hAcBP6zU9qAs6o3cbUW6MA,"Food, Restaurants, Taiwanese, Street Vendors",Philadelphia,39.9545598054,-75.1705203793,bāo•logy,19103,183,4.0
122 S 16th St,GrRrxHK9dWgibvUpcotxtw,"Pizza, Restaurants",Philadelphia,39.9503868,-75.1675629,Joe's Pizza,19102,183,3.5
1121 Walnut St,uHtdM9fh6h4F0Ly3X3ez0Q,"Nightlife, Restaurants, Bars, Spanish",Philadelphia,39.9490799981,-75.1599725336,Oloroso,19107,183,4.0
765 S 4th St,bTve2mwLk5Zc01vRKqc2KQ,"Restaurants, Breakfast & Brunch, Vegan, Bagels, Food, Coffee & Tea",Philadelphia,39.9385518,-75.1496356,Red Hook Coffee & Tea,19147,183,4.5
4901 Ridge Ave,eFB8nsciED7EupYVyAnTyA,"Restaurants, Barbeque",Philadelphia,40.0152739,-75.2075673,Deke's Bar-B-Que,19128,182,3.5
319 Market St,Pb2Gda3L6H3SRefymTtzAw,"American (New), Tapas/Small Plates, Restaurants, Latin American, Mediterranean",Philadelphia,39.950674,-75.146297,GiGi Restaurant & Lounge,19106,182,2.0
2743 Poplar St,CM5Dq-mKnZYdi9OlVluehA,"Restaurants, Ethiopian, Dive Bars, Nightlife, Bars",Philadelphia,39.9731622,-75.1820117,ERA,19130,182,4.0
1342 Cypress St,hZyq5_bP6AHCPxGWapXS_A,"Lounges, Bars, Restaurants, Nightlife, Cafes, Cocktail Bars",Philadelphia,39.9463542742,-75.1635259249,Writer's Block Rehab,19107,182,4.0
109 N 10th St,ZRb203peHsQKibqyKqZaGg,"Restaurants, Chinese, Bakeries, Ethnic Food, Specialty Food, Food",Philadelphia,39.953863,-75.156041,KC's Pastries,19107,181,4.0
16 S 2nd St,2EmAukTYm2mOBEIKEYBRNg,"American (Traditional), Sandwiches, Restaurants, Bars, Cheesesteaks, Nightlife",Philadelphia,39.9495571,-75.1439805,Nick's Bar and Grille,19106,181,4.0
5955 N 5th St,FJl6LCHbqiM9mvSwDjFAjw,"Specialty Food, Restaurants, Korean, Ethnic Food, Food, Barbeque",Philadelphia,40.0421548,-75.1289525,Kim's Restaurant,19120,181,4.0
"3200 Chestnut StChestnut Square, Ste A, 33rd & Chestnut",Q-4tY-IVxZCB6ot3x068zQ,"Japanese, Food, Tapas/Small Plates, Restaurants",Philadelphia,39.9537713201,-75.1894183964,Cozara,19104,181,3.5
212 Arch St,cPDX2Y4H0fks-Qj5tfBduA,"Desserts, Bakeries, Food, Restaurants",Philadelphia,39.9518037,-75.1438627,Tartes Pastry Shop,19106,181,4.0
618 South St,0IEn6AxLNFfdfuwd2bQlbQ,"Chinese, Restaurants, Vegetarian, Vegan",Philadelphia,39.941938,-75.152868,Golden Empress Garden,19147,181,3.5
2481 Grant Ave,kxX2SOes4o-D3ZQBkiMRfA,"Halal, Pakistani, Restaurants, Indian",Philadelphia,40.0798480557,-75.025079772,Zaika,19114,181,4.0
141 N 9th St,Q9poenJ9SS3agpPo4Pgyyg,"Coffee & Tea, Chinese, Restaurants, Food",Philadelphia,39.9546207,-75.1542759,Ray's Café & Teahouse,19107,181,4.5
910 S 9th St,lIgEQlXldrdW5uw_ceVsOg,"Breakfast & Brunch, Pizza, Italian, Restaurants",Philadelphia,39.9386103,-75.1581065,Nina's Trattoria,19147,180,3.5
1334 Walnut St,ZUp2DI8r1ro5iY3ldR6x6w,"Sandwiches, Restaurants",Philadelphia,39.9491798,-75.1635651,Jeans Cafe,19107,180,4.0
925 Arch St,6LCZLGa09Qifn6rG7-DNrg,"Thai, Restaurants",Philadelphia,39.953793,-75.155832,Erawan Thai Cuisine,19107,180,3.5
206 Market St,LiENf54-IvO7aSSI_-j_Qg,"German, Nightlife, Restaurants, American (New), Bars",Philadelphia,39.9498892802,-75.144053993,Bierstube German Tavern,19106,179,3.5
767 S 9th St,elefZTz-ufvpB1r-qOjeSQ,"Food, American (Traditional), Bars, Restaurants, Nightlife",Philadelphia,39.939906,-75.157413,The Wishing Well,19147,179,3.5
4229 Main St,d974XBCRIZwoYbUrY2Rd3w,"Mexican, Restaurants, Tacos",Philadelphia,40.023539,-75.219736,Union Taco,19127,179,3.5
211 S 15th St,Wkjt6DUTGX1zKpX0OnsvcQ,"Restaurants, Korean",Philadelphia,39.949043,-75.1659177,MIGA,19102,179,3.0
51 N 12th St,n_EpP8nXoE36_D1720GXtA,"Southern, Comfort Food, Restaurants, Soul Food",Philadelphia,39.9529722,-75.1595819,Keven Parker Soul Food Cafe,19107,179,3.0
611 S 7th St,Y5S_AUSW8EjswVf9JAi-0w,"Vegetarian, Restaurants, Vegan",Philadelphia,39.9418368,-75.1538396,Horizons,19147,179,4.5
1112 Locust St,-wwhD6SwDOJZlbZkHlIchQ,"Mediterranean, Restaurants, Middle Eastern, Vegan, Vegetarian",Philadelphia,39.9475492,-75.1601183,Hummusology,19107,179,4.5
"135 S 17th St, Ste A",_05DcCQmCP5aGnfCnI4r9Q,"Food, Coffee & Tea, Financial Advising, Banks & Credit Unions, Internet Cafes, Financial Services, Restaurants, Cafes",Philadelphia,39.9500535,-75.1689142564,Capital One Café,19103,178,4.0
300 South St,VbItL6RDULtnw4YvB6EhVg,"Tex-Mex, Restaurants, American (Traditional), Nightlife, Bars",Philadelphia,39.9412993,-75.1477446,Jon's Bar & Grille,19147,178,3.0
4245 Main St,WdW_rka38TeVxhh2F3nBew,"Pubs, Sports Bars, Nightlife, Restaurants, Bars, Chicken Wings",Philadelphia,40.0245864,-75.221048,The Bayou Bar & Grill,19127,178,3.0
8101 Roosevelt Blvd,7y1zIK1ZtkkGIKeRUobThg,"Seafood, Bars, American (Traditional), Nightlife, Restaurants",Philadelphia,40.0577429,-75.0446413,Gallo's Seafood,19152,178,3.5
2836 N 22nd St,h-cUfr_s3U7XP2DpPkoJqg,"Soul Food, Restaurants",Philadelphia,39.9981226,-75.1672837,Saudia Shuler's Country Cookin',19132,178,3.5
8605 Germantown Ave,W-RVZSGas8B26O-kx5MD3A,"Sushi Bars, Japanese, Restaurants",Philadelphia,40.0768634,-75.2074063,Osaka Japanese Restaurant,19118,178,4.0
2013 Walnut St,QuU-a6FEcC_aZTgZkYFeLA,"Bars, Pubs, Restaurants, Nightlife, Irish",Philadelphia,39.9507583,-75.174269,The Bards,19103,177,3.5
632 S 5th St,NgUst1ex3M2ibDzSb6Xkaw,"Pizza, Sandwiches, Burgers, Restaurants",Philadelphia,39.941042,-75.151123,Emmy Squared - Queen Village,19147,177,4.0
105 S 12th St,-nIXhxPvxST6bTuj9jo1UQ,"Italian, Pasta Shops, Restaurants, Food, Specialty Food",Philadelphia,39.9502973,-75.1601048,DaMò Pasta Lab,19107,177,4.5
218 Market St,B08ELtRljjxnefQ3ayqUZg,"Pizza, Restaurants",Philadelphia,39.9497216,-75.1444661,SOHO Pizza,19106,176,3.5
521 South Broad St,WdQuggXokCWfYhGylPYhIg,"Breakfast & Brunch, Cocktail Bars, Bars, Nightlife, Restaurants, Diners",Philadelphia,39.9438210063,-75.1653108001,City Diner,19147,176,3.5
2533 Poplar St,1NCUTTp6rIyXpwUDVv9qOA,"Pizza, American (Traditional), Restaurants, Italian",Philadelphia,39.9727751034,-75.1789870874,Lazos Pizza & Grill,19130,176,4.0
4247 Main St,Du0waRmHch08QABPLIQcMw,"Comfort Food, Restaurants, American (Traditional)",Philadelphia,40.0245962,-75.221131,Manayunk Tavern,19127,176,4.0
7105 Emlen St,bi8cQT77t7hOlKbB7diCPg,"Pakistani, Restaurants, Indian",Philadelphia,40.0530319,-75.1956803,Tiffin - Mount Airy,19119,176,3.0
2711 Comly Rd,4gvAsj8NRTla82aSBzGytw,"Steakhouses, Restaurants",Philadelphia,40.1039201046,-75.0019361079,Steve's Prince of Steaks,19116,176,3.5
203 N 9th St,nMDteyIwo3zLbqm45xBwFw,"Sandwiches, Food, Desserts, Coffee & Tea, Restaurants, Tea Rooms",Philadelphia,39.9553481,-75.1540592,Prince Tea House,19107,176,4.5
4700 Baltimore Ave,KHe6HAqmyioITwTvg9Bbcg,"Sandwiches, Burgers, Delis, Restaurants, Local Flavor",Philadelphia,39.9484414,-75.2171163,Lee's Deli,19143,175,4.5
151 S 24th St,8vxNQrL_ONPNXZ1VuMTmCw,"Restaurants, Desserts, Food, Italian, Pizza",Philadelphia,39.9513494418,-75.1793946709,Sotto,19103,175,4.0
2005 Walnut St,svqHsPiOz2aFvgQxBciLXg,"Bars, Caribbean, Restaurants, Nightlife",Philadelphia,39.950795,-75.17399,Rum Bar,19103,174,3.5
8500 Essington Ave,Y-phVflbb6RjFCDPEH_DoA,"Sandwiches, Restaurants, Cheesesteaks",Philadelphia,39.876046,-75.243157,Geno's,19153,174,2.0
